,Session_Name_,Trial_Index_,Trial_Recycled_,block_number,pic_1,pic_type1_1,expected,pic_search_1,TRIAL_INDEX,RESPONSE,KEYPRESS,RT,DISPLAY_ON_TIME,KEY_RESPONSE_TIME,seq,presenting_type,prop_presentation
31,A270722,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1701,305175.95,306877.34,7,14,14
0,T140922,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1531,86428.01,87959.11,29,15,17
1,T140922,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,incorrect,w,2687,93912.34,96600.03,29,15,17
2,T140922,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1332,102547.33,103879.92,29,16,14
3,T140922,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1008,109831.62,110839.83,29,16,14
4,T140922,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1944,116815.69,118759.86,29,17,15
5,T140922,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1232,124710.29,125942.77,29,17,15
6,T140922,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,incorrect,q,2432,131894.46,134327.06,29,14,16
7,T140922,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1958,140289.32,142247.98,29,14,16
8,T140922,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,incorrect,s,2196,148193.95,150390.38,29,17,16
9,T140922,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1386,156348.71,157735.21,29,14,17
10,T140922,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,2142,163672.99,165815.46,29,16,15
11,T140922,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1200,171767.72,172967.82,29,17,16
12,T140922,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,950,178911.86,179862.62,29,15,14
13,T140922,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1529,185805.88,187335.22,29,15,14
14,T140922,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,1094,193280.22,194375.03,29,16,15
15,T140922,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,2101,200354.3,202455.49,29,14,17
16,T140922,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1481,208429.07,209910.68,29,15,15
17,T140922,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,1561,215853.36,217414.53,29,14,14
18,T140922,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,1609,223357.73,224966.76,29,14,14
19,T140922,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,2310,230912.18,233222.84,29,17,17
20,T140922,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,incorrect,s,4989,239176.95,244166.51,29,16,16
21,T140922,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1462,250143.37,251606.3,29,17,17
22,T140922,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1659,257547.64,259207.0,29,16,16
23,T140922,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1772,265162.09,266934.69,29,15,15
24,T140922,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1232,272886.59,274119.53,29,16,17
25,T140922,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,2774,280080.8,282855.58,29,15,16
26,T140922,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,3184,288805.86,291990.16,29,15,16
27,T140922,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1585,297941.2,299526.88,29,14,15
28,T140922,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1300,305475.57,306775.8,29,14,15
29,T140922,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1656,312719.82,314376.07,29,17,14
30,T140922,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,1445,320354.27,321799.3,29,16,17
31,T140922,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,2417,327748.53,330166.12,29,17,14
0,V290722,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1834,122577.49,124411.77,14,16,17
1,V290722,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,897,130362.07,131259.13,14,16,17
2,V290722,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,incorrect,a,1093,137206.07,138299.1,14,17,14
3,V290722,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1533,144270.13,145803.88,14,17,14
4,V290722,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1986,151754.51,153740.55,14,14,15
5,V290722,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1572,159719.18,161291.81,14,14,15
6,V290722,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,incorrect,w,1798,167253.56,169052.5,14,15,16
7,V290722,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,incorrect,w,1467,175008.09,176475.32,14,15,16
8,V290722,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1173,182422.45,183595.45,14,14,16
9,V290722,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,2226,189546.62,191772.76,14,15,17
10,V290722,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1073,197721.39,198794.9,14,17,15
11,V290722,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1073,204745.49,205818.78,14,14,16
12,V290722,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,769,211769.53,212538.96,14,16,14
13,V290722,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1165,218493.5,219659.2,14,16,14
14,V290722,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,1478,225637.66,227116.45,14,17,15
15,V290722,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,2470,233062.01,235532.01,14,15,17
16,V290722,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1559,241476.86,243036.1,14,16,15
17,V290722,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,2300,248991.31,251291.4,14,15,14
18,V290722,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,2510,257246.12,259756.73,14,15,14
19,V290722,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,901,265701.01,266602.86,14,14,17
20,V290722,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,2508,272575.08,275083.09,14,17,16
21,V290722,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1340,281039.95,282380.29,14,14,17
22,V290722,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1319,288324.23,289644.23,14,17,16
23,V290722,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1686,295588.53,297275.23,14,16,15
24,V290722,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1652,303222.96,304875.07,14,17,17
25,V290722,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,912,310827.37,311739.68,14,16,16
26,V290722,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,737,317691.38,318428.53,14,16,16
27,V290722,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,4836,324375.29,329211.64,14,15,15
28,V290722,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1489,335161.56,336651.26,14,15,15
29,V290722,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,2506,342625.91,345132.79,14,14,14
30,V290722,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,1474,351080.83,352555.39,14,17,17
31,V290722,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,2014,358525.25,360539.94,14,14,14
0,A150922,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,2373,261716.85,264090.61,15,16,17
1,A150922,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1259,270031.72,271291.19,15,16,17
2,A150922,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1877,277235.92,279113.8,15,17,14
3,A150922,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1430,285060.49,286490.58,15,17,14
4,A150922,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1805,292444.73,294250.17,15,14,15
5,A150922,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1843,300199.29,302042.37,15,14,15
6,A150922,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,3610,307983.77,311594.37,15,15,16
7,A150922,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1449,317569.39,319018.42,15,15,16
8,A150922,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1606,324963.66,326570.18,15,14,16
9,A150922,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,3060,332518.05,335578.24,15,15,17
10,A150922,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,2872,341523.32,344395.53,15,17,15
11,A150922,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1133,350348.49,351481.76,15,14,16
12,A150922,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,1371,357422.55,358794.27,15,16,14
13,A150922,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,incorrect,a,2057,364736.84,366793.95,15,16,14
14,A150922,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,2798,372731.48,375530.22,15,17,15
15,A150922,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1863,381506.62,383370.27,15,15,17
16,A150922,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1856,389321.17,391178.1,15,16,15
17,A150922,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,1454,397115.66,398569.78,15,15,14
18,A150922,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,3213,404510.03,407723.64,15,15,14
19,A150922,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,4031,413675.3,417707.08,15,14,17
20,A150922,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,incorrect,MISSING_DATA,-456439,423671.14,-32768.0,15,17,16
21,A150922,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,incorrect,MISSING_DATA,-467425,434657.5,-32768.0,15,14,17
22,A150922,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1605,445653.92,447258.96,15,17,16
23,A150922,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1332,453238.3,454570.88,15,16,15
24,A150922,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,incorrect,q,4378,460512.54,464891.52,15,17,17
25,A150922,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,1439,470858.57,472298.52,15,16,16
26,A150922,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1347,478262.88,479610.04,15,16,16
27,A150922,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,incorrect,s,4934,485557.13,490491.33,15,15,15
28,A150922,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1375,496443.48,497819.36,15,15,15
29,A150922,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1283,503767.73,505050.79,15,14,14
30,A150922,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,incorrect,q,3370,510991.93,514362.45,15,17,17
31,A150922,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1446,520307.37,521753.83,15,14,14
0,N120922,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,2652,93756.52,96409.22,24,17,17
1,N120922,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1358,102361.47,103720.11,24,17,17
2,N120922,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,845,109675.79,110520.96,24,14,14
3,N120922,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1141,116499.71,117640.99,24,14,14
4,N120922,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1518,123593.85,125112.84,24,15,15
5,N120922,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1243,131068.26,132312.22,24,15,15
6,N120922,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,756,138292.41,139049.19,24,16,16
7,N120922,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1530,145006.33,146536.91,24,16,16
8,N120922,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,incorrect,s,2398,152490.72,154888.96,24,15,16
9,N120922,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1206,160865.59,162071.89,24,16,17
10,N120922,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1076,168019.77,169095.85,24,14,15
11,N120922,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,821,175043.86,175865.24,24,15,16
12,N120922,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,incorrect,w,1823,181817.76,183640.92,24,17,14
13,N120922,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1274,189582.32,190856.52,24,17,14
14,N120922,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,1026,196806.54,197833.41,24,14,15
15,N120922,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1188,203780.54,204968.6,24,16,17
16,N120922,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,1845,210914.77,212760.27,24,17,15
17,N120922,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,incorrect,a,1139,218709.26,219848.47,24,16,14
18,N120922,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,1161,225823.42,226984.95,24,16,14
19,N120922,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1369,232927.58,234297.51,24,15,17
20,N120922,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1094,240241.8,241336.25,24,14,16
21,N120922,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,978,247285.92,248264.45,24,15,17
22,N120922,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,840,254239.99,255080.27,24,14,16
23,N120922,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,incorrect,q,2395,261053.94,263449.62,24,17,15
24,N120922,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,850,269398.8,270249.12,24,14,17
25,N120922,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,2006,276192.74,278199.65,24,17,16
26,N120922,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,789,284147.35,284937.17,24,17,16
27,N120922,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,incorrect,a,942,290891.32,291833.63,24,16,15
28,N120922,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1050,297805.3,298855.63,24,16,15
29,N120922,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,666,304829.46,305496.09,24,15,14
30,N120922,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,807,311473.29,312280.34,24,14,17
31,N120922,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,805,318227.24,319033.16,24,15,14
0,M250722,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1401,83552.13,84953.38,2,14,17
1,M250722,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1096,90896.43,91992.85,2,14,17
2,M250722,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1503,97930.54,99433.59,2,15,14
3,M250722,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1311,105384.86,106696.29,2,15,14
4,M250722,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1419,112669.07,114088.68,2,16,15
5,M250722,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,806,120033.42,120840.05,2,16,15
6,M250722,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,1382,126787.36,128169.6,2,17,16
7,M250722,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1272,134111.63,135384.61,2,17,16
8,M250722,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1323,141325.88,142648.96,2,16,16
9,M250722,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,1200,148600.06,149800.56,2,17,17
10,M250722,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1461,155764.25,157225.73,2,15,15
11,M250722,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1240,163168.55,164408.6,2,16,16
12,M250722,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,711,170352.75,171064.51,2,14,14
13,M250722,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,666,177006.63,177673.59,2,14,14
14,M250722,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,1123,183620.49,184744.02,2,15,15
15,M250722,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1421,190684.64,192106.05,2,17,17
16,M250722,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,659,198038.93,198697.98,2,14,15
17,M250722,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,4086,204642.83,208729.73,2,17,14
18,M250722,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,1091,214678.65,215769.86,2,17,14
19,M250722,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1337,221712.7,223049.85,2,16,17
20,M250722,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1011,228996.99,230008.2,2,15,16
21,M250722,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1033,235951.02,236984.45,2,16,17
22,M250722,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1115,242925.1,244040.2,2,15,16
23,M250722,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,883,249989.18,250873.17,2,14,15
24,M250722,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1111,256833.18,257945.15,2,15,17
25,M250722,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,1080,263887.32,264968.12,2,14,16
26,M250722,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,1173,270931.43,272104.95,2,14,16
27,M250722,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1086,278075.59,279161.92,2,17,15
28,M250722,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,1207,285089.68,286297.58,2,17,15
29,M250722,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1179,292253.84,293433.69,2,16,14
30,M250722,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,2914,299398.05,302312.12,2,15,17
31,M250722,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,913,308263.17,309177.11,2,16,14
0,A260722,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,incorrect,MISSING_DATA,-119222,86454.91,-32768.0,4,15,17
1,A260722,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1367,97451.3,98818.68,4,15,17
2,A260722,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,2357,104765.54,107123.35,4,16,14
3,A260722,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1663,113060.36,114724.0,4,16,14
4,A260722,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,2235,120664.87,122900.14,4,17,15
5,A260722,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,1339,128839.64,130179.16,4,17,15
6,A260722,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,correct,a,2535,136123.84,138659.19,4,14,16
7,A260722,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,correct,a,1436,144598.78,146034.94,4,14,16
8,A260722,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,incorrect,MISSING_DATA,-184771,152003.1,-32768.0,4,17,16
9,A260722,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,incorrect,q,1188,162989.55,164178.43,4,14,17
10,A260722,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1239,170123.66,171362.91,4,16,15
11,A260722,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,2179,177327.88,179507.05,4,17,16
12,A260722,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,1893,185452.62,187346.57,4,15,14
13,A260722,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,1489,193297.19,194787.19,4,15,14
14,A260722,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,966,200731.55,201698.54,4,16,15
15,A260722,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,1552,207635.52,209187.81,4,14,17
16,A260722,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,correct,w,2616,215129.93,217746.7,4,15,15
17,A260722,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,1647,223714.93,225362.75,4,14,14
18,A260722,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,2289,231329.37,233619.1,4,14,14
19,A260722,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,2424,239594.16,242018.41,4,17,17
20,A260722,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1758,247989.08,249747.65,4,16,16
21,A260722,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1237,255693.56,256931.49,4,17,17
22,A260722,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1622,262877.84,264500.23,4,16,16
23,A260722,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,1833,270442.15,272275.37,4,15,15
24,A260722,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,2187,278216.69,280403.91,4,16,17
25,A260722,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,incorrect,q,2706,286351.42,289058.36,4,15,16
26,A260722,27,False,0,ZF_1.jpg,0,a,ZF_1_16.png,27,correct,a,2413,294996.53,297410.36,4,15,16
27,A260722,28,False,0,Tamanid_1.jpg,0,w,Tamanid_1_15.png,28,correct,w,1547,303351.36,304898.44,4,14,15
28,A260722,29,False,0,Finger_1.jpg,0,w,Finger_1_15.png,29,correct,w,2582,310845.77,313428.17,4,14,15
29,A260722,30,False,0,Sapota_1.jpg,0,q,Sapota_1_14.png,30,correct,q,1160,319370.67,320531.39,4,17,14
30,A260722,31,False,0,Noni_1.jpg,0,s,Noni_1_17.png,31,correct,s,2951,326474.85,329426.85,4,16,17
31,A260722,32,False,0,Ake_1.jpg,0,q,Ake_1_14.png,32,correct,q,1867,335400.02,337267.97,4,17,14
0,E130922,1,False,0,Gac_1.jpg,0,s,Gac_1_17.png,1,correct,s,1792,75182.47,76974.53,27,14,17
1,E130922,2,False,0,ZF_1.jpg,0,s,ZF_1_17.png,2,correct,s,1422,82926.96,84349.46,27,14,17
2,E130922,3,False,0,Ackee_1.jpg,0,q,Ackee_1_14.png,3,correct,q,1702,90311.3,92013.98,27,15,14
3,E130922,4,False,0,Noni_1.jpg,0,q,Noni_1_14.png,4,correct,q,1056,97965.78,99021.92,27,15,14
4,E130922,5,False,0,Sapota_1.jpg,0,w,Sapota_1_15.png,5,correct,w,1033,104979.83,106013.7,27,16,15
5,E130922,6,False,0,Ake_1.jpg,0,w,Ake_1_15.png,6,correct,w,850,111963.88,112814.66,27,16,15
6,E130922,7,False,0,Tamanid_1.jpg,0,a,Tamanid_1_16.png,7,incorrect,s,1134,118767.9,119902.29,27,17,16
7,E130922,8,False,0,Finger_1.jpg,0,a,Finger_1_16.png,8,incorrect,q,3009,125852.03,128862.03,27,17,16
8,E130922,9,False,0,Ake_1.jpg,0,a,Ake_1_16.png,9,correct,a,1415,134807.19,136222.22,27,16,16
9,E130922,10,False,0,Tamanid_1.jpg,0,s,Tamanid_1_17.png,10,correct,s,930,142171.47,143102.36,27,17,17
10,E130922,11,False,0,Ackee_1.jpg,0,w,Ackee_1_15.png,11,correct,w,1163,149075.49,150238.72,27,15,15
11,E130922,12,False,0,Sapota_1.jpg,0,a,Sapota_1_16.png,12,correct,a,1679,156189.66,157869.35,27,16,16
12,E130922,13,False,0,Gac_1.jpg,0,q,Gac_1_14.png,13,correct,q,952,163814.07,164766.36,27,14,14
13,E130922,14,False,0,ZF_1.jpg,0,q,ZF_1_14.png,14,correct,q,736,170718.11,171454.33,27,14,14
14,E130922,15,False,0,Noni_1.jpg,0,w,Noni_1_15.png,15,correct,w,740,177401.99,178142.85,27,15,15
15,E130922,16,False,0,Finger_1.jpg,0,s,Finger_1_17.png,16,correct,s,2632,184085.9,186718.27,27,17,17
16,E130922,17,False,0,ZF_1.jpg,0,w,ZF_1_15.png,17,incorrect,q,1208,192660.92,193869.82,27,14,15
17,E130922,18,False,0,Tamanid_1.jpg,0,q,Tamanid_1_14.png,18,correct,q,1079,199815.09,200894.26,27,17,14
18,E130922,19,False,0,Finger_1.jpg,0,q,Finger_1_14.png,19,correct,q,3052,206849.18,209901.25,27,17,14
19,E130922,20,False,0,Sapota_1.jpg,0,s,Sapota_1_17.png,20,correct,s,1577,215844.39,217421.58,27,16,17
20,E130922,21,False,0,Noni_1.jpg,0,a,Noni_1_16.png,21,correct,a,1504,223388.79,224893.29,27,15,16
21,E130922,22,False,0,Ake_1.jpg,0,s,Ake_1_17.png,22,correct,s,1025,230843.11,231869.03,27,16,17
22,E130922,23,False,0,Ackee_1.jpg,0,a,Ackee_1_16.png,23,correct,a,1168,237837.21,239005.84,27,15,16
23,E130922,24,False,0,Gac_1.jpg,0,w,Gac_1_15.png,24,correct,w,773,244951.34,245725.23,27,14,15
24,E130922,25,False,0,Ackee_1.jpg,0,s,Ackee_1_17.png,25,correct,s,1298,251675.27,252973.32,27,15,17
25,E130922,26,False,0,Gac_1.jpg,0,a,Gac_1_16.png,26,correct,a,1644,258929.51,260574.26,27,14,16
